	60	0	0	7.534546	4.079787	-1.994444
	61	0	0	7.839091	3.681489	-1.812222
	62	0	0	7.565000	4.018511	-2.753704
	63	0	0	7.869546	3.313830	-1.751481
	64	0	0	7.717273	3.650851	-1.903333
	65	0	0	7.778182	3.620213	-2.176667
	66	0	0	7.625909	4.079787	-2.966296
	67	0	0	7.534546	4.049149	-1.964074
	68	0	0	7.595454	4.049149	-2.298148
	69	0	0	7.747727	3.987872	-2.662593
	70	0	0	7.565000	4.049149	-2.662593
	71	0	0	7.412727	4.232979	-3.087778
	72	0	0	7.808636	3.681489	-2.480370
	73	0	0	7.686818	4.232979	-2.176667
	74	0	0	7.717273	3.528298	-1.812222
	75	0	0	7.625909	3.987872	-2.419630
	76	0	0	7.412727	4.324894	-2.601852
	77	0	0	7.686818	3.804043	-2.146296
	78	0	0	7.717273	4.202340	-2.237407
	79	0	0	7.625909	3.528298	-1.933704
	80	0	0	7.869546	4.324894	-3.057407
	81	0	0	7.504091	4.079787	-2.723333
	82	0	0	7.565000	3.987872	-2.571481
	83	0	0	7.686818	4.049149	-2.784074
	84	0	0	7.686818	3.589574	-1.781852
	85	0	0	7.808636	3.558936	-1.964074
	86	0	0	7.869546	3.650851	-2.085556
	87	0	0	7.625909	4.079787	-2.267778
	88	0	0	7.869546	4.171702	-2.541111
	89	0	0	7.900000	4.355532	-3.148519
	90	0	0	7.778182	4.232979	-2.571481
	91	0	0	7.565000	4.202340	-2.723333
	92	0	0	7.473636	4.018511	-2.632222
	93	0	0	7.869546	3.405745	-1.751481
	94	0	0	7.747727	3.804043	-2.146296
	95	0	0	7.595454	4.232979	-2.814444
	96	0	0	7.900000	3.589574	-2.328518
	97	0	0	7.869546	4.324894	-3.027037
	98	0	0	7.565000	4.386170	-3.057407
	99	0	0	7.625909	4.355532	-3.087778
	100	0	0	7.808636	4.018511	-1.872963
	101	0	0	7.686818	4.079787	-2.662593
	102	0	0	7.747727	4.018511	-2.419630
	103	0	0	7.900000	3.957234	-2.632222
	104	0	0	7.839091	4.141064	-2.207037
	105	0	0	7.504091	3.926596	-2.024815
	106	0	0	7.900000	3.804043	-2.146296
	107	0	0	7.900000	3.712128	-2.146296
	108	0	0	7.656364	4.324894	-2.966296
	109	0	0	7.565000	3.957234	-2.692963
	110	0	0	7.900000	4.263617	-2.176667
	111	0	0	7.595454	4.294255	-3.087778
	112	0	0	7.839091	4.232979	-2.115926
	113	0	0	7.473636	4.386170	-2.601852
	114	0	0	7.686818	4.171702	-2.601852
	115	0	0	7.717273	3.620213	-2.237407
	116	0	0	7.900000	3.987872	-2.176667
	117	0	0	7.504091	4.355532	-3.087778
	118	0	0	7.869546	3.620213	-1.872963
	119	0	0	7.686818	4.232979	-2.814444
	120	0	0	7.504091	4.263617	-2.510741
	121	0	0	7.900000	3.926596	-2.176667
	122	0	0	7.595454	3.681489	-1.964074
	123	0	0	7.565000	4.263617	-2.753704
	124	0	0	7.900000	3.957234	-2.146296
	125	0	0	7.717273	3.926596	-2.450000
	126	0	0	7.595454	3.895957	-2.358889
	127	0	0	7.595454	4.386170	-2.480370
	128	0	0	7.504091	4.110425	-2.480370
	129	0	0	7.839091	4.018511	-1.812222
	130	0	0	7.656364	3.834681	-2.510741
	131	0	0	7.595454	3.742766	-2.146296
	132	0	0	7.717273	3.987872	-2.480370
	133	0	0	7.656364	4.079787	-2.692963
	134	0	0	7.473636	4.324894	-2.541111
	135	0	0	7.778182	3.926596	-1.812222
	136	0	0	7.747727	3.712128	-2.358889
	137	0	0	7.839091	3.620213	-2.237407
	138	0	0	7.565000	4.294255	-2.632222
	139	0	0	7.808636	4.018511	-1.933704
	140	0	0	7.443182	4.324894	-3.178889
	141	0	0	7.595454	4.355532	-2.601852
	142	0	0	7.900000	3.405745	-1.721111
	143	0	0	7.839091	3.957234	-2.692963
	144	0	0	7.900000	3.957234	-2.207037
	145	0	0	7.839091	4.141064	-2.905556
	146	0	0	7.808636	3.987872	-2.692963
	147	0	0	7.900000	3.957234	-2.571481
	148	0	0	7.686818	3.804043	-2.358889
	149	0	0	7.747727	3.957234	-2.480370
	150	0	0	7.747727	4.202340	-2.723333
	151	0	0	7.900000	3.681489	-1.933704
	152	0	0	7.839091	4.141064	-2.055185
	153	0	0	7.900000	3.558936	-1.812222
	154	0	0	7.778182	3.773404	-2.632222
	155	0	0	7.473636	4.232979	-3.027037
	156	0	0	7.808636	4.079787	-2.358889
	157	0	0	7.839091	3.589574	-2.176667
	158	0	0	7.808636	3.804043	-2.389259
	159	0	0	7.869546	4.079787	-2.419630
	160	0	0	7.595454	3.834681	-2.024815
	161	0	0	7.869546	4.079787	-2.905556
	162	0	0	7.504091	4.079787	-2.267778
	163	0	0	7.900000	3.926596	-2.389259
	164	0	0	7.808636	3.834681	-2.389259
	165	0	0	7.565000	3.987872	-2.024815
	166	0	0	7.656364	3.987872	-2.814444
	167	0	0	7.839091	4.110425	-2.207037
	168	0	0	7.504091	3.987872	-2.298148
	169	0	0	7.625909	4.110425	-2.389259
	170	0	0	7.565000	3.957234	-2.176667
	171	0	0	7.504091	3.987872	-2.389259
	172	0	0	7.900000	4.324894	-2.632222
	173	0	0	7.778182	3.681489	-2.207037
	174	0	0	7.686818	4.141064	-2.723333
	175	0	0	7.747727	3.804043	-2.480370
	176	0	0	7.747727	3.742766	-2.389259
	177	0	0	7.839091	3.773404	-1.781852
	178	0	0	7.534546	4.355532	-2.875185
	179	0	0	7.686818	3.987872	-2.024815
	180	0	0	7.808636	3.834681	-1.964074
	181	0	0	7.473636	4.324894	-2.966296
	182	0	0	7.686818	3.804043	-1.933704
	183	0	0	7.473636	3.987872	-2.541111
	184	0	0	7.686818	4.202340	-2.510741
	185	0	0	7.900000	3.987872	-2.115926
	186	0	0	7.808636	4.386170	-2.632222
	187	0	0	7.686818	4.263617	-2.753704
	188	0	0	7.717273	4.171702	-3.057407
	189	0	0	7.443182	4.232979	-2.935926
	190	0	0	7.595454	4.355532	-2.996667
	191	0	0	7.778182	3.773404	-2.480370
	192	0	0	7.595454	3.742766	-1.994444
	193	0	0	7.686818	4.263617	-2.632222
	194	0	0	7.808636	4.324894	-2.480370
	195	0	0	7.747727	4.018511	-2.814444
	196	0	0	7.747727	3.681489	-2.207037
	197	0	0	7.625909	4.110425	-2.784074
	198	0	0	7.656364	4.141064	-1.903333
	199	0	0	7.504091	4.386170	-3.118148
	200	0	0	7.808636	3.620213	-2.358889
	201	0	0	7.869546	3.895957	-2.419630
	202	0	0	7.808636	3.467021	-1.842593
	203	0	0	7.717273	4.386170	-3.178889
	204	0	0	7.504091	4.202340	-2.510741
	205	0	0	7.656364	4.355532	-2.966296
	206	0	0	7.869546	4.263617	-3.239630
	207	0	0	7.686818	3.834681	-2.328518
	208	0	0	7.869546	4.263617	-2.692963
	209	0	0	7.900000	4.294255	-2.996667
	210	0	0	7.595454	4.386170	-3.148519
	211	0	0	7.778182	4.202340	-3.057407
	212	0	0	7.869546	4.324894	-2.875185
	213	0	0	7.747727	3.650851	-2.207037
	214	0	0	7.504091	4.202340	-2.662593
	215	0	0	7.839091	3.620213	-2.024815
	216	0	0	7.778182	4.232979	-2.996667
	217	0	0	7.686818	4.171702	-2.450000
	218	0	0	7.534546	4.355532	-3.270000
	219	0	0	7.443182	4.079787	-2.632222
	220	0	0	7.869546	3.834681	-2.389259
	221	0	0	7.443182	4.324894	-2.935926
	222	0	0	7.808636	3.773404	-2.085556
	223	0	0	7.747727	4.355532	-2.632222
	224	0	0	7.778182	4.202340	-2.935926
	225	0	0	7.839091	4.232979	-2.692963
	226	0	0	7.900000	3.681489	-1.812222
	227	0	0	7.808636	3.773404	-2.024815
	228	0	0	7.778182	4.141064	-2.935926
	229	0	0	7.869546	3.834681	-1.933704
	230	0	0	7.717273	4.171702	-2.935926
	231	0	0	7.839091	3.742766	-2.176667
	232	0	0	7.656364	3.895957	-2.267778
	233	0	0	7.778182	4.018511	-1.872963
	234	0	0	7.717273	3.987872	-2.176667
	235	0	0	7.778182	4.355532	-2.510741
	236	0	0	7.808636	4.141064	-2.328518
	237	0	0	7.534546	4.232979	-3.178889
	238	0	0	7.473636	4.171702	-2.662593
	239	0	0	7.808636	4.355532	-2.510741
	240	0	0	7.778182	4.171702	-1.964074
	241	0	0	7.778182	3.558936	-2.237407
	242	0	0	7.747727	3.865319	-1.994444
	243	0	0	7.443182	4.355532	-2.966296
	244	0	0	7.839091	4.202340	-2.966296
	245	0	0	7.656364	3.895957	-2.753704
	246	0	0	7.839091	3.957234	-1.903333
	247	0	0	7.808636	4.141064	-2.844815
	248	0	0	7.808636	4.049149	-1.842593
	249	0	0	7.443182	4.141064	-2.784074
	250	0	0	7.808636	3.926596	-2.723333
	251	0	0	7.504091	4.049149	-2.085556
	252	0	0	7.625909	4.018511	-2.571481
	253	0	0	7.595454	3.865319	-2.358889
	254	0	0	7.656364	3.712128	-2.176667
	255	0	0	7.717273	3.467021	-2.024815
	256	0	0	7.717273	4.110425	-2.632222
	257	0	0	7.839091	4.324894	-3.148519
	258	0	0	7.412727	4.294255	-2.844815
	259	0	0	7.839091	3.742766	-1.721111
	260	3	1	7.960909	4.049149	-2.662593
	261	3	1	7.930454	3.558936	-2.267778
	262	3	1	8.082727	4.018511	-2.844815
	263	3	1	8.021818	3.804043	-1.721111
	264	3	1	8.021818	3.957234	-2.267778
	265	3	1	7.991364	4.202340	-2.419630
	266	3	1	7.930454	3.773404	-2.480370
	267	3	1	7.839091	4.416809	-2.692963
	268	3	1	7.443182	4.416809	-3.027037
	269	3	1	8.052273	3.712128	-2.176667
	270	3	1	7.625909	4.416809	-2.875185
	271	3	1	8.143636	3.773404	-2.146296
	272	3	1	8.143636	3.497660	-1.812222
	273	3	1	7.443182	4.478085	-2.966296
	274	3	1	8.143636	4.232979	-2.723333
	275	3	1	8.265455	3.650851	-2.207037
	276	3	1	8.143636	3.375106	-1.872963
	277	3	1	8.265455	3.987872	-2.328518
	278	3	1	7.991364	4.171702	-2.207037
	279	3	1	8.113182	4.141064	-1.903333
	280	3	1	7.960909	4.171702	-2.055185
	281	3	1	8.021818	3.589574	-2.328518
	282	3	1	8.021818	3.834681	-1.842593
	283	3	1	7.900000	4.478085	-2.814444
	284	3	1	8.174091	4.141064	-2.419630
	285	3	1	7.930454	4.110425	-2.571481
	286	3	1	8.235000	3.926596	-1.903333
	287	3	1	8.204546	3.620213	-2.024815
	288	3	1	7.991364	3.497660	-1.872963
	289	3	1	7.991364	3.987872	-2.844815
	290	3	1	8.295909	3.865319	-2.328518
	291	3	1	7.960909	3.773404	-2.055185
	292	3	1	8.387273	3.895957	-2.024815
	293	3	1	8.265455	3.283192	-1.842593
	294	3	1	7.960909	3.436383	-1.630000
	295	3	1	8.265455	3.558936	-1.903333
	296	3	1	8.174091	3.926596	-1.842593
	297	3	1	8.052273	3.926596	-2.692963
	298	3	1	8.204546	3.834681	-2.298148
	299	3	1	7.960909	3.497660	-1.872963
	300	3	1	7.565000	4.570000	-2.753704
	301	3	1	8.235000	3.804043	-1.842593
	302	3	1	8.235000	3.528298	-1.690741
	303	3	1	7.930454	4.294255	-2.753704
	304	3	1	8.143636	3.865319	-2.176667
	305	3	1	8.204546	3.804043	-1.933704
	306	3	1	8.052273	4.110425	-2.692963
	307	3	1	8.082727	3.528298	-1.812222
	308	3	1	7.839091	4.478085	-2.875185
	309	3	1	7.991364	4.018511	-2.207037
	310	3	1	8.387273	3.987872	-2.146296
	311	3	1	7.930454	3.987872	-1.964074
	312	3	1	8.082727	3.221915	-1.660370
	313	3	1	7.625909	4.539362	-2.996667
	314	3	1	7.900000	4.478085	-2.784074
	315	3	1	7.930454	3.804043	-2.146296
	316	3	1	8.052273	3.681489	-1.721111
	317	3	1	7.991364	4.079787	-1.903333
	318	3	1	7.930454	3.528298	-2.115926
	319	3	1	8.174091	4.079787	-1.964074
	320	3	1	7.960909	3.926596	-1.751481
	321	3	1	8.204546	3.773404	-1.660370
	322	3	1	8.052273	3.620213	-2.055185
	323	3	1	8.052273	4.171702	-2.541111
	324	3	1	8.235000	3.804043	-2.024815
	325	3	1	8.235000	3.252553	-1.842593
	326	3	1	8.174091	4.263617	-2.692963
	327	3	1	7.991364	3.926596	-1.994444
	328	3	1	8.143636	3.467021	-1.964074
	329	3	1	8.235000	4.202340	-2.510741
	330	3	1	8.295909	3.558936	-1.751481
	331	3	1	7.808636	4.447447	-2.814444
	332	3	1	7.991364	3.773404	-2.115926
	333	3	1	8.174091	3.987872	-2.784074
	334	3	1	8.174091	3.742766	-2.146296
	335	3	1	7.991364	3.436383	-1.781852
	336	3	1	7.960909	4.324894	-2.692963
	337	3	1	7.839091	4.478085	-2.996667
	338	3	1	8.021818	3.681489	-1.751481
	339	3	1	7.991364	3.865319	-1.751481
	340	3	1	8.143636	3.221915	-1.660370
	341	3	1	8.021818	4.232979	-2.966296
	342	3	1	8.082727	3.834681	-1.781852
	343	3	1	7.960909	3.895957	-2.510741
	344	3	1	7.991364	4.294255	-2.723333
	345	3	1	8.326364	3.957234	-1.994444
	346	3	1	7.930454	3.344468	-1.994444
	347	3	1	8.113182	4.018511	-1.842593
	348	3	1	8.235000	3.681489	-1.812222
	349	3	1	7.717273	4.416809	-3.057407
	350	3	1	7.991364	3.895957	-2.723333
	351	3	1	8.174091	3.681489	-1.842593
	352	3	1	8.052273	3.650851	-2.298148
	353	3	1	8.052273	3.895957	-2.358889
	354	3	1	7.991364	4.202340	-2.085556
	355	3	1	8.174091	4.049149	-2.237407
	356	3	1	7.930454	3.957234	-2.024815
	357	3	1	8.082727	3.620213	-1.690741
	358	3	1	7.473636	4.416809	-2.814444
	359	3	1	8.265455	4.232979	-2.753704
	360	3	1	7.686818	4.478085	-2.662593
	361	3	1	7.930454	3.681489	-1.903333
	362	3	1	7.960909	3.804043	-2.146296
	363	3	1	8.356818	3.804043	-2.055185
	364	3	1	8.082727	3.313830	-1.964074
	365	3	1	7.960909	3.589574	-1.903333
	366	3	1	8.265455	3.895957	-2.480370
	367	3	1	8.082727	4.171702	-2.844815
	368	3	1	8.204546	3.375106	-1.660370
	369	3	1	8.204546	3.742766	-2.146296
	370	3	1	8.174091	3.528298	-1.690741
	371	3	1	8.174091	3.773404	-2.085556
	372	3	1	7.565000	4.539362	-2.996667
	373	3	1	8.235000	3.773404	-2.146296
	374	3	1	8.082727	4.171702	-2.753704
	375	3	1	8.174091	4.141064	-2.115926
	376	3	1	8.113182	4.110425	-2.024815
	377	3	1	8.082727	4.049149	-2.844815
	378	3	1	8.204546	3.834681	-1.751481
	379	3	1	8.143636	3.926596	-1.964074
	380	6	2	8.235000	3.467021	-1.812222
	381	6	2	7.960909	3.375106	-1.872963
	382	6	2	8.235000	3.895957	-2.419630
	383	6	2	7.991364	3.957234	-1.842593
	384	6	2	7.960909	3.957234	-2.389259
	385	6	2	8.113182	3.895957	-2.237407
	386	6	2	8.052273	3.558936	-1.964074
	387	6	2	7.656364	4.539362	-2.753704
	388	6	2	8.143636	3.895957	-1.751481
	389	6	2	8.326364	3.742766	-2.237407
	390	6	2	7.960909	3.773404	-2.480370
	391	6	2	8.082727	4.110425	-2.844815
	392	6	2	8.143636	3.528298	-1.994444
	393	6	2	8.204546	4.049149	-2.298148
	394	6	2	8.052273	3.895957	-2.419630
	395	6	2	8.204546	3.620213	-1.630000
	396	6	2	8.021818	3.375106	-1.933704
	397	6	2	7.534546	4.447447	-2.723333
	398	6	2	8.174091	3.497660	-1.812222
	399	6	2	8.113182	3.834681	-1.690741
	400	6	2	8.052273	3.957234	-2.480370
	401	6	2	8.265455	3.804043	-2.207037
	402	6	2	7.960909	4.018511	-1.812222
	403	6	2	8.235000	3.742766	-2.115926
	404	6	2	8.082727	3.650851	-2.419630
	405	6	2	8.113182	3.834681	-1.781852
	406	6	2	8.052273	3.742766	-1.690741
	407	6	2	8.113182	3.620213	-1.751481
	408	6	2	8.113182	3.895957	-2.419630
	409	6	2	8.174091	3.895957	-2.480370
	410	6	2	8.052273	3.773404	-2.510741
	411	6	2	8.052273	3.712128	-2.115926
	412	6	2	8.204546	3.620213	-2.085556
	413	6	2	8.082727	3.375106	-1.872963
	414	6	2	7.991364	4.171702	-2.146296
	415	6	2	8.295909	3.987872	-2.480370
	416	6	2	8.082727	3.712128	-1.630000
	417	6	2	8.082727	3.926596	-1.994444
	418	6	2	7.930454	3.589574	-1.964074
	419	6	2	8.082727	3.987872	-2.024815
	420	6	2	8.021818	4.141064	-2.784074
	421	6	2	7.930454	4.110425	-2.996667
	422	6	2	8.113182	3.804043	-2.207037
	423	6	2	8.204546	3.957234	-1.872963
	424	6	2	7.443182	4.416809	-3.027037
	425	6	2	8.143636	3.558936	-2.237407
	426	6	2	8.235000	3.620213	-1.994444
	427	6	2	8.326364	3.467021	-1.751481
	428	6	2	7.960909	3.558936	-2.298148
	429	6	2	8.326364	3.313830	-1.660370
	430	6	2	8.326364	3.344468	-1.721111
	431	6	2	8.204546	3.742766	-2.024815
	432	6	2	8.326364	3.773404	-2.115926
	433	6	2	7.991364	4.324894	-2.935926
	434	6	2	8.113182	3.375106	-1.812222
	435	6	2	8.082727	3.926596	-2.146296
	436	6	2	7.960909	4.355532	-2.632222
	437	6	2	8.265455	3.834681	-1.812222
	438	6	2	7.960909	3.436383	-1.842593
	439	6	2	8.174091	4.141064	-2.753704
	440	6	2	8.204546	3.926596	-2.328518
	441	6	2	8.113182	3.865319	-1.812222
	442	6	2	7.839091	4.416809	-2.692963
	443	6	2	8.235000	4.018511	-2.571481
	444	6	2	7.930454	3.712128	-2.389259
	445	6	2	7.960909	4.018511	-1.933704
	446	6	2	8.113182	3.987872	-2.358889
	447	6	2	8.265455	3.467021	-1.812222
	448	6	2	8.356818	4.171702	-2.784074
	449	6	2	7.991364	4.018511	-1.994444
	450	6	2	8.174091	3.895957	-2.267778
	451	6	2	7.991364	4.018511	-1.812222
	452	6	2	7.656364	4.508723	-2.753704
	453	6	2	7.930454	3.957234	-1.812222
	454	6	2	7.747727	4.416809	-3.118148
	455	6	2	7.991364	4.110425	-2.814444
	456	6	2	8.235000	3.926596	-2.024815
	457	6	2	7.869546	4.416809	-3.057407
	458	6	2	7.991364	3.405745	-1.842593
	459	6	2	8.204546	3.344468	-1.721111
	460	6	2	7.930454	3.742766	-2.510741
	461	6	2	7.991364	3.405745	-1.903333
	462	6	2	8.204546	3.436383	-1.903333
	463	6	2	8.021818	3.221915	-1.842593
	464	6	2	8.082727	3.957234	-1.903333
	465	6	2	7.686818	4.570000	-2.753704
	466	6	2	8.082727	4.110425	-2.723333
	467	6	2	8.265455	3.712128	-2.207037
	468	6	2	7.960909	4.018511	-2.844815
	469	6	2	8.082727	4.141064	-2.753704
	470	6	2	8.387273	3.344468	-1.660370
	471	6	2	8.143636	3.773404	-2.450000
	472	6	2	8.082727	3.283192	-1.872963
	473	6	2	8.082727	3.130000	-1.812222
	474	6	2	8.265455	3.926596	-1.933704
	475	6	2	7.534546	4.508723	-3.057407
	476	6	2	8.265455	3.589574	-1.630000
	477	6	2	7.991364	3.681489	-2.267778
	478	6	2	8.143636	4.018511	-2.601852
	479	6	2	8.326364	3.773404	-2.055185
	480	6	2	8.082727	4.110425	-2.237407
	481	6	2	7.991364	3.620213	-1.903333
	482	6	2	7.930454	4.386170	-3.148519
	483	6	2	7.991364	3.589574	-1.751481
	484	6	2	7.991364	3.865319	-1.812222
	485	6	2	8.113182	4.202340	-2.085556
	486	6	2	7.960909	3.497660	-1.994444
	487	6	2	8.143636	3.497660	-1.842593
	488	6	2	7.960909	3.773404	-2.176667
	489	6	2	8.235000	3.681489	-1.630000
	490	6	2	8.356818	3.344468	-1.630000
	491	6	2	8.265455	3.589574	-1.994444
	492	6	2	7.960909	3.895957	-2.419630
	493	6	2	7.930454	3.681489	-1.721111
	494	6	2	8.204546	3.620213	-1.751481
	495	6	2	7.991364	4.141064	-2.662593
	496	6	2	7.930454	4.447447	-2.784074
	497	6	2	8.082727	3.987872	-1.842593
	498	6	2	8.021818	3.375106	-1.781852
	499	6	2	8.356818	3.344468	-1.690741
